BookingId,ProviderId,UserId,PurchasedAtDate,PurchasedAtTime,GrossTransactionalAmount,Amount,VatAmount,VatRatePercent,ProductId
nmbs_c680ebfd-0fc7-4511-9692-c054a85aacd4,nmbs,9394f70c-0107-11ed-b32d-771bbb18a580,2022-11-15,11:05:34,5.7,4.71,0.99,21.0,2c199e4b-5604-44b3-8282-c70fe1d6c660_40000079
nmbs_b7266333-3b9c-4b26-a140-dca6db1d3f72,nmbs,bf9cdce0-29d2-11ed-9d34-9b9d14a7675e,2022-11-15,11:49:33,5.9,4.88,1.02,21.0,a89bb3a0-e1e7-4146-82cf-ef481f55587a_40000090
delijn_af27135d-d50b-47d0-888d-3e9115b05764,delijn,bf9cdce0-29d2-11ed-9d34-9b9d14a7675e,2022-11-15,11:51:10,2.5,2.07,0.43,21.0,4014
nmbs_5dc43ef3-2a9a-4ec9-8157-5e82c41663c1,nmbs,7c54879a-64d2-11ed-bee1-6f5a75d608e5,2022-11-15,12:07:12,12.2,10.08,2.12,21.0,a5e19aa8-b33c-4021-a255-af228d862b8c_40000145
nmbs_b7722eff-6494-4d4a-85b5-2b82a682bac4,nmbs,7c54879a-64d2-11ed-bee1-6f5a75d608e5,2022-11-15,12:08:13,5.7,4.71,0.99,21.0,8684f7f3-fcca-421f-bdd0-bce227c0223a_40000079
delijn_aaea88f1-9c78-4d51-b119-1011c0a5f67e,delijn,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-15,12:12:49,2.5,2.07,0.43,21.0,4014
delijn_e6fe97c7-2999-456b-bbac-e99d0520aa9c,delijn,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-15,12:12:49,2.5,2.07,0.43,21.0,4014
delijn_3d5a54aa-dba0-4b22-a130-710bd5602f95,delijn,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-15,12:12:49,2.5,2.07,0.43,21.0,4014
delijn_884b016e-b4c3-4484-b7b0-928de6587de2,delijn,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-15,12:12:49,2.5,2.07,0.43,21.0,4014
delijn_3fcba7ec-bc10-4ba9-b34a-d8d9ff455f0f,delijn,bd8741aa-542c-11ed-8d97-c73bc62d1389,2022-11-15,12:12:49,2.5,2.07,0.43,21.0,4014
nmbs_45e7ed32-d609-41ee-9ff3-9b59795eb35b,nmbs,7c618ba2-5ec4-11ed-b64c-7be33bd1f62c,2022-11-15,12:50:21,5.7,4.71,0.99,21.0,cc1878ea-18a1-41ca-84b5-e9982ea4d26c_40000079
nmbs_20221dd4-0156-47b3-9d08-1da0ff74d695,nmbs,7c54879a-64d2-11ed-bee1-6f5a75d608e5,2022-11-15,13:00:21,9.2,7.60,1.60,21.0,ddb5b70f-46f5-47c3-a4ad-4df340ec1e23_40000090
nmbs_982a9e71-b098-4fa1-b98c-4a804a1ebe10,nmbs,7c618ba2-5ec4-11ed-b64c-7be33bd1f62c,2022-11-15,13:36:34,5.7,4.71,0.99,21.0,ea6d9319-eb13-471f-9e04-8e90ff340e2f_40000079
nmbs_7a9977a3-6131-4810-872d-6626ca41ea1d,nmbs,d625283e-64e0-11ed-a6f3-432fd7c18497,2022-11-15,13:40:43,12.3,10.17,2.13,21.0,fbd847af-e1ec-4b43-8bfc-98f7f87f0bb6_40000090
nmbs_660b25da-70d8-4127-abed-922c4d836280,nmbs,d625283e-64e0-11ed-a6f3-432fd7c18497,2022-11-15,13:41:29,12.2,10.08,2.12,21.0,bbf006f4-811a-466f-b4ae-f2a0c6d02a55_40000145
nmbs_51aaa920-6532-4151-af5b-31f936d21ef6,nmbs,d625283e-64e0-11ed-a6f3-432fd7c18497,2022-11-15,14:42:03,8.9,7.36,1.54,21.0,0c3fb4a1-0435-40a3-ad56-e7e5ba397020_40000090
nmbs_5a279d67-3a9a-4db6-ad75-e23c75fb5e7e,nmbs,d625283e-64e0-11ed-a6f3-432fd7c18497,2022-11-15,15:10:13,5.7,4.71,0.99,21.0,ea1da2fc-03a4-43fc-bb04-4485ff82afd9_40000079
nmbs_b328dd02-cf1f-43d1-b7f1-b3cd04fd9087,nmbs,d625283e-64e0-11ed-a6f3-432fd7c18497,2022-11-15,15:11:13,9.2,7.60,1.60,21.0,69d3dc23-01de-44b4-baf3-45f474bca58c_40000090
delijn_63f7b2c7-09ec-41cf-88b0-1179be8d19f4,delijn,bd8741aa-542c-11ed-8d97-c73bc62d1389,2022-11-15,16:02:52,2.5,2.07,0.43,21.0,4014
delijn_5dd6177d-7088-4959-b701-69438ebc7d0a,delijn,bd8741aa-542c-11ed-8d97-c73bc62d1389,2022-11-15,16:02:52,2.5,2.07,0.43,21.0,4014
delijn_5ff82256-c571-4091-9089-a3d1e154cc63,delijn,bd8741aa-542c-11ed-8d97-c73bc62d1389,2022-11-15,16:08:47,2.5,2.07,0.43,21.0,4014
delijn_257f8cb9-9015-4c41-b094-8143b5c03426,delijn,bd8741aa-542c-11ed-8d97-c73bc62d1389,2022-11-15,16:08:47,2.5,2.07,0.43,21.0,4014
nmbs_14cbe683-f45f-426b-ba57-0d2d7f389cda,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-16,08:05:04,8.1,6.69,1.41,21.0,0b857087-c379-4964-8970-ccfc21994005_40000090
nmbs_c1b2e016-93aa-4227-b20f-ebed34abc0dc,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-16,08:12:30,5.7,4.71,0.99,21.0,d9f1e4aa-2d07-4d3b-8cde-b56c6b7c3243_40000079
nmbs_86e00870-88c6-4ce8-8554-fdacae8f7e9a,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-16,08:17:04,12.8,10.58,2.22,21.0,13d7490f-a0b2-4be3-84bf-0c6bba5df4d3_40000150
nmbs_46201871-0694-47a4-bab0-f72b39fe859a,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-16,08:18:11,27.0,22.31,4.69,21.0,ab335145-46b2-4039-8fa4-6564f3fe420d_40000056
delijn_e913e816-4433-44fd-85e4-0c80477c31fa,delijn,bd8741aa-542c-11ed-8d97-c73bc62d1389,2022-11-16,08:22:30,2.5,2.07,0.43,21.0,4014
delijn_ff528388-e5f9-46cf-bb32-58645af57f5c,delijn,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-16,08:25:16,2.5,2.07,0.43,21.0,4014
delijn_0e86f9c3-d00c-40c9-a928-7f8a36f1818f,delijn,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-16,08:25:16,2.5,2.07,0.43,21.0,4014
nmbs_56c0602d-3f19-486d-b0d2-ac56df4e9591,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-16,08:40:36,8.1,6.69,1.41,21.0,2ecce99a-3b64-42ed-aabd-af6da93f5dbb_40000090
delijn_a327753f-d359-4189-8e40-1185a9829e57,delijn,bf9cdce0-29d2-11ed-9d34-9b9d14a7675e,2022-11-16,11:55:37,2.5,2.07,0.43,21.0,4014
delijn_0ce0462d-7772-4b9d-8ec8-64ba996e0e6d,delijn,ca0db256-0cec-11ed-bcbb-5b2868dda0fa,2022-11-16,12:14:17,17.0,14.05,2.95,21.0,4010
nmbs_2777dc36-6a26-4c72-967c-fdee9176a689,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-16,12:21:28,12.2,10.08,2.12,21.0,c256170c-4cec-4626-9d63-7df9192bc85a_40000145
nmbs_c324b3f9-ca3f-4b84-aee5-b731fbcbbfce,nmbs,bd8741aa-542c-11ed-8d97-c73bc62d1389,2022-11-16,12:25:41,12.2,10.08,2.12,21.0,cd3d2b20-ed0e-4cbb-a134-931fc50881c8_40000145
nmbs_1f74cb41-c207-44c1-9be6-958d64203048,nmbs,bd8741aa-542c-11ed-8d97-c73bc62d1389,2022-11-16,13:09:41,84.0,69.42,14.58,21.0,213345f2-35a5-48e4-820c-7d88406a1286_40000055
nmbs_311f291c-4124-4c90-ae80-4f4edaf0a1d8,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-16,16:06:01,9.2,7.60,1.60,21.0,55c74b74-ecc0-42ba-bda1-d50220395bdf_40000090
nmbs_fc5e4ee6-fe8c-4453-af9c-bffb6c553220,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-16,16:08:11,9.2,7.60,1.60,21.0,b9741453-ecba-411b-96a7-87af06fe3efb_40000090
nmbs_b0c177c0-38d8-40d4-82ff-85112e59f395,nmbs,bd8741aa-542c-11ed-8d97-c73bc62d1389,2022-11-17,08:00:28,27.0,22.31,4.69,21.0,a1954ab8-e124-4c2d-85c7-50ba6f4639af_40000056
delijn_2c539018-83b5-49b4-acbf-8e0085928a81,delijn,d39547b0-3809-11ed-9b5f-d7b8b716516f,2022-11-18,06:54:16,17.0,14.05,2.95,21.0,4010
delijn_064713d0-30a3-4487-917d-d69a0de60651,delijn,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-18,08:07:28,2.5,2.07,0.43,21.0,4014
delijn_3b41e62c-3a67-4772-a528-1a6a72d4ed30,delijn,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-18,08:11:38,2.5,2.07,0.43,21.0,4014
delijn_870584c0-96fb-4959-af4b-014957bf4743,delijn,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-18,08:12:13,2.5,2.07,0.43,21.0,4014
delijn_9bde49a9-c69a-4a2d-a4db-30bad110c224,delijn,ca0db256-0cec-11ed-bcbb-5b2868dda0fa,2022-11-18,08:28:32,2.5,2.07,0.43,21.0,4014
delijn_18a5096e-5a3c-4cd6-a60a-54a5fc701b85,delijn,d39547b0-3809-11ed-9b5f-d7b8b716516f,2022-11-18,08:30:02,,,,,4014
delijn_e161dc6c-b55d-44d5-bb4e-5a1b1cb03a99,delijn,d39547b0-3809-11ed-9b5f-d7b8b716516f,2022-11-18,08:31:52,,,,,4014
delijn_55a20b37-07d1-48f0-bbe0-5b74bf1330ea,delijn,d39547b0-3809-11ed-9b5f-d7b8b716516f,2022-11-18,08:33:44,,,,,4014
delijn_69d4567a-bbfc-486b-ad28-00ad2f9f52a7,delijn,d39547b0-3809-11ed-9b5f-d7b8b716516f,2022-11-18,08:36:54,,,,,4010
delijn_55333fa5-9510-49e7-8991-9261684c1788,delijn,d39547b0-3809-11ed-9b5f-d7b8b716516f,2022-11-18,08:41:35,,,,,4014
delijn_6ee6fb0b-d804-4d47-ac57-507af3c59c6c,delijn,3cfa52ee-2f82-11ed-930d-af4d6696baa1,2022-11-18,08:51:32,2.5,2.07,0.43,21.0,4014
delijn_5bc663a9-501a-4b2c-bc97-928b5db29220,delijn,3cfa52ee-2f82-11ed-930d-af4d6696baa1,2022-11-18,08:53:27,2.5,2.07,0.43,21.0,4014
nmbs_5d036e0b-3cb8-4948-9015-aa16305e21b4,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-18,09:31:23,5.7,4.71,0.99,21.0,1f71e08f-db54-4d3e-9c7c-a9b648da5686_40000079
delijn_0c5db271-b5e0-40e7-b145-a90ea37d821e,delijn,bf9cdce0-29d2-11ed-9d34-9b9d14a7675e,2022-11-18,09:46:28,2.5,2.07,0.43,21.0,4014
delijn_0d155e2c-366b-4525-8a85-62ef3a5bc56e,delijn,bf9cdce0-29d2-11ed-9d34-9b9d14a7675e,2022-11-18,09:52:34,2.5,2.07,0.43,21.0,4014
delijn_e6cdfe90-a633-44c4-b25e-8fcc24a7b9e2,delijn,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-18,10:27:36,2.5,2.07,0.43,21.0,4014
delijn_6192ff78-19a2-4926-af60-731f5e9516a8,delijn,60c25620-01e4-11ed-b468-8bbe8bc357bd,2022-11-18,10:54:44,2.5,2.07,0.43,21.0,4014
delijn_58c59cd9-b67f-45a5-98e3-5e241f0d6806,delijn,bf9cdce0-29d2-11ed-9d34-9b9d14a7675e,2022-11-18,11:39:40,2.5,2.07,0.43,21.0,4014
nmbs_2c775ac2-d205-4e95-845a-7ffc365df49d,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-18,11:58:49,35.0,28.93,6.07,21.0,5d821b87-8e98-4a6c-88e9-91580834c31e_40000056
delijn_5bc60b48-41be-4441-961a-20536484300e,delijn,d39547b0-3809-11ed-9b5f-d7b8b716516f,2022-11-18,12:03:51,2.5,2.07,0.43,21.0,4014
delijn_4feb6f25-485c-4042-87a4-aac2cda6abbf,delijn,d39547b0-3809-11ed-9b5f-d7b8b716516f,2022-11-18,12:06:12,2.5,2.07,0.43,21.0,4014
nmbs_34c16fa7-b31b-4c2d-bc04-8869e964a718,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-18,12:13:10,84.0,69.42,14.58,21.0,bfd4bcd0-3fa5-49ea-bccd-612e3ebf7cf5_40000055
nmbs_c4e922c2-4b99-40c2-95e6-dd7cd62b9b40,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-18,12:47:19,12.2,10.08,2.12,21.0,48cdd8ff-b5d2-4771-9a6f-366e531317ed_40000145
nmbs_2fc5de30-5287-480f-886a-d2c99de629fe,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-18,13:09:41,27.0,22.31,4.69,21.0,842625de-e402-4e56-ae64-c8e07c9861b3_40000056
nmbs_fb0174d2-9c21-467d-b680-2c67b4482b54,nmbs,bf9cdce0-29d2-11ed-9d34-9b9d14a7675e,2022-11-18,14:55:45,27.0,22.31,4.69,21.0,edebc556-06fd-458c-a220-719802514d68_40000056
nmbs_fac2e3b4-c98d-475a-8b66-caccaaa55117,nmbs,bf9cdce0-29d2-11ed-9d34-9b9d14a7675e,2022-11-18,15:12:56,6.6,5.45,1.15,21.0,f710eeab-c03e-46e2-a05a-cb99915d697e_40000145
delijn_335b01e3-ba5b-4a12-8336-415d74d2f54d,delijn,bd8741aa-542c-11ed-8d97-c73bc62d1389,2022-11-21,09:57:20,2.5,2.07,0.43,21.0,4014
delijn_f0297fa1-1a76-4246-a3d9-fc61a0fb9fad,delijn,bd8741aa-542c-11ed-8d97-c73bc62d1389,2022-11-21,09:58:08,2.5,2.07,0.43,21.0,4014
delijn_7a30e7c5-bad1-44f6-88ac-40ddf8ce0635,delijn,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-21,10:14:42,2.5,2.07,0.43,21.0,4014
delijn_c1be2680-a0ac-4d10-9601-228aa0aa1ef7,delijn,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-21,10:15:55,2.5,2.07,0.43,21.0,4014
delijn_e8e81fcd-1561-4f40-ae14-767af0c84000,delijn,bd8741aa-542c-11ed-8d97-c73bc62d1389,2022-11-21,10:33:53,2.5,2.07,0.43,21.0,4014
delijn_cdd53231-f9e8-40a7-a7bc-6b437efbfa96,delijn,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-21,10:44:20,2.5,2.07,0.43,21.0,4014
delijn_2d4553c8-fbaf-4255-8ba3-5ef4754f221a,delijn,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-21,10:44:37,2.5,2.07,0.43,21.0,4014
nmbs_1beb5125-0dd5-44b9-b26b-3b0cf2986283,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-21,10:45:12,12.2,10.08,2.12,21.0,c07688bc-29f5-4825-81f2-6438ef987d96_40000145
nmbs_75f4941e-894c-40a5-9715-57f653fd0580,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-21,10:50:16,12.3,10.17,2.13,21.0,338cf5a5-4ada-4361-8118-27500c9a7fc4_40000090
nmbs_5d08c55f-2763-4d4f-91c8-fbe6580a91eb,nmbs,047c250c-6509-11ed-aba0-0b52ed213285,2022-11-21,10:51:18,12.8,10.58,2.22,21.0,9e9728dc-55ef-45e6-a60b-3e414b8c62fe_40000150
